Wspolrzedna X 	 Wspolrzedna Y 	 Predkosc Vx 	 Predkosc Vy 	 En. Kin. 	 En. Pot. 
75.115953	13.634725	21.213203	-13.512144	632.578041	267.421959
75.137167	13.621208	21.213203	-13.521951	632.843155	267.156845
75.158380	13.607681	21.213203	-13.531758	633.108461	266.891539
75.179593	13.594145	21.213203	-13.541564	633.373960	266.626040
75.200806	13.580598	21.213203	-13.551371	633.639651	266.360349
75.222019	13.567042	21.213203	-13.561177	633.905534	266.094466
75.243233	13.553476	21.213203	-13.570984	634.171610	265.828390
75.264446	13.539900	21.213203	-13.580791	634.437878	265.562122
75.285659	13.526314	21.213203	-13.590597	634.704338	265.295662
75.306872	13.512719	21.213203	-13.600404	634.970991	265.029009
75.328085	13.499114	21.213203	-13.610211	635.237836	264.762164
75.349299	13.485498	21.213203	-13.620017	635.504873	264.495127
75.370512	13.471874	21.213203	-13.629824	635.772103	264.227897
75.391725	13.458239	21.213203	-13.639631	636.039525	263.960475
75.412938	13.444594	21.213203	-13.649437	636.307139	263.692861
75.434151	13.430940	21.213203	-13.659244	636.574946	263.425054
75.455365	13.417276	21.213203	-13.669051	636.842945	263.157055
75.476578	13.403602	21.213203	-13.678857	637.111136	262.888864
75.497791	13.389918	21.213203	-13.688664	637.379520	262.620480
75.519004	13.376225	21.213203	-13.698471	637.648096	262.351904
75.540217	13.362521	21.213203	-13.708277	637.916864	262.083136
75.561431	13.348808	21.213203	-13.718084	638.185825	261.814175
75.582644	13.335085	21.213203	-13.727891	638.454978	261.545022
75.603857	13.321352	21.213203	-13.737697	638.724323	261.275677
75.625070	13.307610	21.213203	-13.747504	638.993861	261.006139
75.646283	13.293857	21.213203	-13.757310	639.263591	260.736409
75.667497	13.280095	21.213203	-13.767117	639.533514	260.466486
75.688710	13.266323	21.213203	-13.776924	639.803628	260.196372
75.709923	13.252541	21.213203	-13.786730	640.073936	259.926064
75.731136	13.238749	21.213203	-13.796537	640.344435	259.655565
75.752349	13.224948	21.213203	-13.806344	640.615127	259.384873
75.773563	13.211137	21.213203	-13.816150	640.886011	259.113989
75.794776	13.197316	21.213203	-13.825957	641.157087	258.842913
75.815989	13.183485	21.213203	-13.835764	641.428356	258.571644
75.837202	13.169644	21.213203	-13.845570	641.699817	258.300183
75.858415	13.155794	21.213203	-13.855377	641.971471	258.028529
75.879629	13.141933	21.213203	-13.865184	642.243317	257.756683
75.900842	13.128063	21.213203	-13.874990	642.515355	257.484645
75.922055	13.114183	21.213203	-13.884797	642.787585	257.212415
75.943268	13.100294	21.213203	-13.894604	643.060008	256.939992
75.964482	13.086394	21.213203	-13.904410	643.332623	256.667377
75.985695	13.072485	21.213203	-13.914217	643.605431	256.394569
76.006908	13.058566	21.213203	-13.924024	643.878431	256.121569
76.028121	13.044637	21.213203	-13.933830	644.151623	255.848377
76.049334	13.030698	21.213203	-13.943637	644.425008	255.574992
76.070548	13.016750	21.213203	-13.953443	644.698585	255.301415
76.091761	13.002791	21.213203	-13.963250	644.972354	255.027646
76.112974	12.988823	21.213203	-13.973057	645.246315	254.753685
76.134187	12.974845	21.213203	-13.982863	645.520469	254.479531
76.155400	12.960857	21.213203	-13.992670	645.794816	254.205184
76.176614	12.946860	21.213203	-14.002477	646.069354	253.930646
76.197827	12.932852	21.213203	-14.012283	646.344085	253.655915
76.219040	12.918835	21.213203	-14.022090	646.619008	253.380992
76.240253	12.904808	21.213203	-14.031897	646.894124	253.105876
76.261466	12.890771	21.213203	-14.041703	647.169432	252.830568
76.282680	12.876725	21.213203	-14.051510	647.444932	252.555068
76.303893	12.862668	21.213203	-14.061317	647.720625	252.279375
76.325106	12.848602	21.213203	-14.071123	647.996510	252.003490
76.346319	12.834526	21.213203	-14.080930	648.272587	251.727413
76.367532	12.820440	21.213203	-14.090737	648.548857	251.451143
76.388746	12.806345	21.213203	-14.100543	648.825319	251.174681
76.409959	12.792239	21.213203	-14.110350	649.101973	250.898027
76.431172	12.778124	21.213203	-14.120157	649.378820	250.621180
76.452385	12.763999	21.213203	-14.129963	649.655859	250.344141
76.473598	12.749864	21.213203	-14.139770	649.933090	250.066910
76.494812	12.735719	21.213203	-14.149576	650.210514	249.789486
76.516025	12.721565	21.213203	-14.159383	650.488130	249.511870
76.537238	12.707401	21.213203	-14.169190	650.765939	249.234061
76.558451	12.693227	21.213203	-14.178996	651.043939	248.956061
76.579664	12.679043	21.213203	-14.188803	651.322132	248.677868
76.600878	12.664849	21.213203	-14.198610	651.600518	248.399482
76.622091	12.650645	21.213203	-14.208416	651.879096	248.120904
76.643304	12.636432	21.213203	-14.218223	652.157866	247.842134
76.664517	12.622209	21.213203	-14.228030	652.436828	247.563172
76.685730	12.607976	21.213203	-14.237836	652.715983	247.284017
76.706944	12.593733	21.213203	-14.247643	652.995330	247.004670
76.728157	12.579481	21.213203	-14.257450	653.274870	246.725130
76.749370	12.565218	21.213203	-14.267256	653.554601	246.445399
76.770583	12.550946	21.213203	-14.277063	653.834525	246.165475
76.791796	12.536664	21.213203	-14.286870	654.114642	245.885358
76.813010	12.522373	21.213203	-14.296676	654.394951	245.605049
76.834223	12.508071	21.213203	-14.306483	654.675452	245.324548
76.855436	12.493760	21.213203	-14.316290	654.956145	245.043855
76.876649	12.479438	21.213203	-14.326096	655.237031	244.762969
76.897862	12.465107	21.213203	-14.335903	655.518110	244.481890
76.919076	12.450767	21.213203	-14.345709	655.799380	244.200620
76.940289	12.436416	21.213203	-14.355516	656.080843	243.919157
76.961502	12.422056	21.213203	-14.365323	656.362498	243.637502
76.982715	12.407685	21.213203	-14.375129	656.644346	243.355654
77.003928	12.393305	21.213203	-14.384936	656.926386	243.073614
77.025142	12.378915	21.213203	-14.394743	657.208618	242.791382
77.046355	12.364516	21.213203	-14.404549	657.491042	242.508958
77.067568	12.350106	21.213203	-14.414356	657.773659	242.226341
77.088781	12.335687	21.213203	-14.424163	658.056469	241.943531
77.109994	12.321258	21.213203	-14.433969	658.339470	241.660530
77.131208	12.306819	21.213203	-14.443776	658.622664	241.377336
77.152421	12.292370	21.213203	-14.453583	658.906050	241.093950
77.173634	12.277912	21.213203	-14.463389	659.189629	240.810371
77.194847	12.263444	21.213203	-14.473196	659.473400	240.526600
77.216061	12.248966	21.213203	-14.483003	659.757363	240.242637
77.237274	12.234478	21.213203	-14.492809	660.041519	239.958481
77.258487	12.219980	21.213203	-14.502616	660.325867	239.674133
77.279700	12.205472	21.213203	-14.512423	660.610407	239.389593
77.300913	12.190955	21.213203	-14.522229	660.895140	239.104860
77.322127	12.176428	21.213203	-14.532036	661.180065	238.819935
77.343340	12.161891	21.213203	-14.541842	661.465182	238.534818
77.364553	12.147344	21.213203	-14.551649	661.750492	238.249508
77.385766	12.132788	21.213203	-14.561456	662.035994	237.964006
77.406979	12.118221	21.213203	-14.571262	662.321688	237.678312
77.428193	12.103645	21.213203	-14.581069	662.607575	237.392425
77.449406	12.089059	21.213203	-14.590876	662.893654	237.106346
77.470619	12.074463	21.213203	-14.600682	663.179926	236.820074
77.491832	12.059858	21.213203	-14.610489	663.466389	236.533611
77.513045	12.045242	21.213203	-14.620296	663.753045	236.246955
77.534259	12.030617	21.213203	-14.630102	664.039894	235.960106
77.555472	12.015982	21.213203	-14.639909	664.326934	235.673066
77.576685	12.001337	21.213203	-14.649716	664.614168	235.385832
77.597898	11.986683	21.213203	-14.659522	664.901593	235.098407
77.619111	11.972018	21.213203	-14.669329	665.189211	234.810789
77.640325	11.957344	21.213203	-14.679136	665.477021	234.522979
77.661538	11.942660	21.213203	-14.688942	665.765023	234.234977
77.682751	11.927966	21.213203	-14.698749	666.053218	233.946782
77.703964	11.913263	21.213203	-14.708556	666.341605	233.658395
77.725177	11.898549	21.213203	-14.718362	666.630185	233.369815
77.746391	11.883826	21.213203	-14.728169	666.918957	233.081043
77.767604	11.869093	21.213203	-14.737975	667.207921	232.792079
77.788817	11.854350	21.213203	-14.747782	667.497077	232.502923
77.810030	11.839597	21.213203	-14.757589	667.786426	232.213574
77.831243	11.824835	21.213203	-14.767395	668.075967	231.924033
77.852457	11.810063	21.213203	-14.777202	668.365701	231.634299
77.873670	11.795280	21.213203	-14.787009	668.655627	231.344373
77.894883	11.780488	21.213203	-14.796815	668.945745	231.054255
77.916096	11.765687	21.213203	-14.806622	669.236055	230.763945
77.937309	11.750875	21.213203	-14.816429	669.526558	230.473442
77.958523	11.736054	21.213203	-14.826235	669.817254	230.182746
77.979736	11.721223	21.213203	-14.836042	670.108141	229.891859
78.000949	11.706382	21.213203	-14.845849	670.399221	229.600779
78.022162	11.691531	21.213203	-14.855655	670.690493	229.309507
78.043375	11.676671	21.213203	-14.865462	670.981958	229.018042
78.064589	11.661800	21.213203	-14.875269	671.273615	228.726385
78.085802	11.646920	21.213203	-14.885075	671.565464	228.434536
78.107015	11.632030	21.213203	-14.894882	671.857506	228.142494
78.128228	11.617130	21.213203	-14.904689	672.149740	227.850260
78.149441	11.602221	21.213203	-14.914495	672.442166	227.557834
78.170655	11.587301	21.213203	-14.924302	672.734785	227.265215
78.191868	11.572372	21.213203	-14.934108	673.027596	226.972404
78.213081	11.557433	21.213203	-14.943915	673.320599	226.679401
78.234294	11.542484	21.213203	-14.953722	673.613795	226.386205
78.255507	11.527526	21.213203	-14.963528	673.907183	226.092817
78.276721	11.512557	21.213203	-14.973335	674.200763	225.799237
78.297934	11.497579	21.213203	-14.983142	674.494536	225.505464
78.319147	11.482591	21.213203	-14.992948	674.788501	225.211499
78.340360	11.467593	21.213203	-15.002755	675.082658	224.917342
78.361573	11.452585	21.213203	-15.012562	675.377008	224.622992
78.382787	11.437568	21.213203	-15.022368	675.671550	224.328450
78.404000	11.422541	21.213203	-15.032175	675.966284	224.033716
78.425213	11.407504	21.213203	-15.041982	676.261211	223.738789
78.446426	11.392457	21.213203	-15.051788	676.556330	223.443670
78.467640	11.377400	21.213203	-15.061595	676.851641	223.148359
78.488853	11.362333	21.213203	-15.071402	677.147145	222.852855
78.510066	11.347257	21.213203	-15.081208	677.442841	222.557159
78.531279	11.332171	21.213203	-15.091015	677.738730	222.261270
78.552492	11.317075	21.213203	-15.100822	678.034810	221.965190
78.573706	11.301969	21.213203	-15.110628	678.331084	221.668916
78.594919	11.286854	21.213203	-15.120435	678.627549	221.372451
78.616132	11.271729	21.213203	-15.130241	678.924207	221.075793
78.637345	11.256593	21.213203	-15.140048	679.221057	220.778943
78.658558	11.241448	21.213203	-15.149855	679.518099	220.481901
78.679772	11.226294	21.213203	-15.159661	679.815334	220.184666
78.700985	11.211129	21.213203	-15.169468	680.112761	219.887239
78.722198	11.195955	21.213203	-15.179275	680.410381	219.589619
78.743411	11.180771	21.213203	-15.189081	680.708193	219.291807
78.764624	11.165577	21.213203	-15.198888	681.006197	218.993803
78.785838	11.150373	21.213203	-15.208695	681.304393	218.695607
78.807051	11.135159	21.213203	-15.218501	681.602782	218.397218
78.828264	11.119936	21.213203	-15.228308	681.901363	218.098637
78.849477	11.104703	21.213203	-15.238115	682.200137	217.799863
78.870690	11.089460	21.213203	-15.247921	682.499103	217.500897
78.891904	11.074207	21.213203	-15.257728	682.798261	217.201739
78.913117	11.058944	21.213203	-15.267535	683.097612	216.902388
78.934330	11.043672	21.213203	-15.277341	683.397155	216.602845
78.955543	11.028389	21.213203	-15.287148	683.696890	216.303110
78.976756	11.013097	21.213203	-15.296955	683.996817	216.003183
78.997970	10.997796	21.213203	-15.306761	684.296937	215.703063
79.019183	10.982484	21.213203	-15.316568	684.597250	215.402750
79.040396	10.967162	21.213203	-15.326374	684.897754	215.102246
79.061609	10.951831	21.213203	-15.336181	685.198451	214.801549
79.082822	10.936490	21.213203	-15.345988	685.499340	214.500660
79.104036	10.921139	21.213203	-15.355794	685.800422	214.199578
79.125249	10.905778	21.213203	-15.365601	686.101696	213.898304
79.146462	10.890408	21.213203	-15.375408	686.403162	213.596838
79.167675	10.875028	21.213203	-15.385214	686.704821	213.295179
79.188888	10.859637	21.213203	-15.395021	687.006672	212.993328
79.210102	10.844238	21.213203	-15.404828	687.308715	212.691285
79.231315	10.828828	21.213203	-15.414634	687.610951	212.389049
79.252528	10.813408	21.213203	-15.424441	687.913379	212.086621
79.273741	10.797979	21.213203	-15.434248	688.215999	211.784001
79.294954	10.782540	21.213203	-15.444054	688.518812	211.481188
79.316168	10.767091	21.213203	-15.453861	688.821817	211.178183
79.337381	10.751632	21.213203	-15.463668	689.125015	210.874985
79.358594	10.736164	21.213203	-15.473474	689.428404	210.571596
79.379807	10.720685	21.213203	-15.483281	689.731986	210.268014
79.401020	10.705197	21.213203	-15.493088	690.035761	209.964239
79.422234	10.689699	21.213203	-15.502894	690.339727	209.660273
79.443447	10.674191	21.213203	-15.512701	690.643887	209.356113
79.464660	10.658674	21.213203	-15.522507	690.948238	209.051762
79.485873	10.643146	21.213203	-15.532314	691.252782	208.747218
79.507086	10.627609	21.213203	-15.542121	691.557518	208.442482
79.528300	10.612062	21.213203	-15.551927	691.862446	208.137554
79.549513	10.596505	21.213203	-15.561734	692.167567	207.832433
79.570726	10.580938	21.213203	-15.571541	692.472880	207.527120
79.591939	10.565362	21.213203	-15.581347	692.778386	207.221614
79.613152	10.549776	21.213203	-15.591154	693.084084	206.915916
79.634366	10.534180	21.213203	-15.600961	693.389974	206.610026
79.655579	10.518574	21.213203	-15.610767	693.696056	206.303944
79.676792	10.502958	21.213203	-15.620574	694.002331	205.997669
79.698005	10.487333	21.213203	-15.630381	694.308798	205.691202
79.719219	10.471697	21.213203	-15.640187	694.615458	205.384542
79.740432	10.456052	21.213203	-15.649994	694.922310	205.077690
79.761645	10.440397	21.213203	-15.659801	695.229354	204.770646
79.782858	10.424733	21.213203	-15.669607	695.536590	204.463410
79.804071	10.409058	21.213203	-15.679414	695.844019	204.155981
79.825285	10.393374	21.213203	-15.689221	696.151640	203.848360
79.846498	10.377680	21.213203	-15.699027	696.459454	203.540546
79.867711	10.361976	21.213203	-15.708834	696.767460	203.232540
79.888924	10.346262	21.213203	-15.718640	697.075658	202.924342
79.910137	10.330539	21.213203	-15.728447	697.384049	202.615951
79.931351	10.314805	21.213203	-15.738254	697.692632	202.307368
79.952564	10.299062	21.213203	-15.748060	698.001407	201.998593
79.973777	10.283309	21.213203	-15.757867	698.310374	201.689626
79.994990	10.267546	21.213203	-15.767674	698.619534	201.380466
80.016203	10.251774	21.213203	-15.777480	698.928887	201.071113
80.037417	10.235991	21.213203	-15.787287	699.238431	200.761569
80.058630	10.220199	21.213203	-15.797094	699.548168	200.451832
80.079843	10.204397	21.213203	-15.806900	699.858098	200.141902
80.101056	10.188585	21.213203	-15.816707	700.168219	199.831781
80.122269	10.172764	21.213203	-15.826514	700.478533	199.521467
80.143483	10.156932	21.213203	-15.836320	700.789040	199.210960
80.164696	10.141091	21.213203	-15.846127	701.099738	198.900262
80.185909	10.125240	21.213203	-15.855934	701.410629	198.589371
80.207122	10.109379	21.213203	-15.865740	701.721713	198.278287
80.228335	10.093509	21.213203	-15.875547	702.032988	197.967012
80.249549	10.077628	21.213203	-15.885354	702.344456	197.655544
80.270762	10.061738	21.213203	-15.895160	702.656117	197.343883
80.291975	10.045838	21.213203	-15.904967	702.967969	197.032031
80.313188	10.029928	21.213203	-15.914773	703.280014	196.719986
80.334401	10.014008	21.213203	-15.924580	703.592252	196.407748
80.355615	9.998079	21.213203	-15.934387	703.904682	196.095318
80.376828	9.982139	21.213203	-15.944193	704.217304	195.782696
80.398041	9.966190	21.213203	-15.954000	704.530118	195.469882
80.419254	9.950231	21.213203	-15.963807	704.843125	195.156875
80.440467	9.934263	21.213203	-15.973613	705.156324	194.843676
80.461681	9.918284	21.213203	-15.983420	705.469715	194.530285
80.482894	9.902296	21.213203	-15.993227	705.783299	194.216701
80.504107	9.886298	21.213203	-16.003033	706.097075	193.902925
80.525320	9.870290	21.213203	-16.012840	706.411044	193.588956
80.546533	9.854272	21.213203	-16.022647	706.725205	193.274795
80.567747	9.838245	21.213203	-16.032453	707.039558	192.960442
80.588960	9.822207	21.213203	-16.042260	707.354103	192.645897
80.610173	9.806160	21.213203	-16.052067	707.668841	192.331159
80.631386	9.790103	21.213203	-16.061873	707.983771	192.016229
80.652599	9.774036	21.213203	-16.071680	708.298894	191.701106
80.673813	9.757960	21.213203	-16.081487	708.614209	191.385791
80.695026	9.741873	21.213203	-16.091293	708.929716	191.070284
80.716239	9.725777	21.213203	-16.101100	709.245415	190.754585
80.737452	9.709671	21.213203	-16.110906	709.561307	190.438693
80.758665	9.693555	21.213203	-16.120713	709.877391	190.122609
80.779879	9.677430	21.213203	-16.130520	710.193668	189.806332
80.801092	9.661294	21.213203	-16.140326	710.510137	189.489863
80.822305	9.645149	21.213203	-16.150133	710.826798	189.173202
80.843518	9.628994	21.213203	-16.159940	711.143652	188.856348
80.864731	9.612829	21.213203	-16.169746	711.460697	188.539303
80.885945	9.596655	21.213203	-16.179553	711.777936	188.222064
80.907158	9.580470	21.213203	-16.189360	712.095366	187.904634
80.928371	9.564276	21.213203	-16.199166	712.412989	187.587011
80.949584	9.548072	21.213203	-16.208973	712.730805	187.269195
80.970798	9.531858	21.213203	-16.218780	713.048812	186.951188
80.992011	9.515634	21.213203	-16.228586	713.367012	186.632988
81.013224	9.499401	21.213203	-16.238393	713.685404	186.314596
81.034437	9.483157	21.213203	-16.248200	714.003989	185.996011
81.055650	9.466904	21.213203	-16.258006	714.322766	185.677234
81.076864	9.450641	21.213203	-16.267813	714.641735	185.358265
81.098077	9.434369	21.213203	-16.277620	714.960897	185.039103
81.119290	9.418086	21.213203	-16.287426	715.280251	184.719749
81.140503	9.401794	21.213203	-16.297233	715.599797	184.400203
81.161716	9.385492	21.213203	-16.307039	715.919536	184.080464
81.182930	9.369180	21.213203	-16.316846	716.239467	183.760533
81.204143	9.352858	21.213203	-16.326653	716.559590	183.440410
81.225356	9.336526	21.213203	-16.336459	716.879906	183.120094
81.246569	9.320185	21.213203	-16.346266	717.200414	182.799586
81.267782	9.303834	21.213203	-16.356073	717.521115	182.478885
81.288996	9.287473	21.213203	-16.365879	717.842007	182.157993
81.310209	9.271102	21.213203	-16.375686	718.163092	181.836908
81.331422	9.254722	21.213203	-16.385493	718.484370	181.515630
81.352635	9.238331	21.213203	-16.395299	718.805840	181.194160
81.373848	9.221931	21.213203	-16.405106	719.127502	180.872498
81.395062	9.205521	21.213203	-16.414913	719.449356	180.550644
81.416275	9.189101	21.213203	-16.424719	719.771403	180.228597
81.437488	9.172672	21.213203	-16.434526	720.093642	179.906358
81.458701	9.156232	21.213203	-16.444333	720.416073	179.583927
81.479914	9.139783	21.213203	-16.454139	720.738697	179.261303
81.501128	9.123324	21.213203	-16.463946	721.061513	178.938487
81.522341	9.106855	21.213203	-16.473753	721.384522	178.615478
81.543554	9.090376	21.213203	-16.483559	721.707723	178.292277
81.564767	9.073888	21.213203	-16.493366	722.031116	177.968884
81.585980	9.057390	21.213203	-16.503172	722.354701	177.645299
81.607194	9.040881	21.213203	-16.512979	722.678479	177.321521
81.628407	9.024364	21.213203	-16.522786	723.002449	176.997551
81.649620	9.007836	21.213203	-16.532592	723.326612	176.673388
81.670833	8.991298	21.213203	-16.542399	723.650967	176.349033
81.692046	8.974751	21.213203	-16.552206	723.975514	176.024486
81.713260	8.958194	21.213203	-16.562012	724.300254	175.699746
81.734473	8.941627	21.213203	-16.571819	724.625185	175.374815
81.755686	8.925050	21.213203	-16.581626	724.950310	175.049690
81.776899	8.908464	21.213203	-16.591432	725.275626	174.724374
81.798112	8.891868	21.213203	-16.601239	725.601135	174.398865
81.819326	8.875261	21.213203	-16.611046	725.926836	174.073164
81.840539	8.858645	21.213203	-16.620852	726.252730	173.747270
81.861752	8.842020	21.213203	-16.630659	726.578816	173.421184
81.882965	8.825384	21.213203	-16.640466	726.905094	173.094906
81.904178	8.808739	21.213203	-16.650272	727.231565	172.768435
81.925392	8.792084	21.213203	-16.660079	727.558228	172.441772
81.946605	8.775419	21.213203	-16.669886	727.885083	172.114917
81.967818	8.758744	21.213203	-16.679692	728.212131	171.787869
81.989031	8.742059	21.213203	-16.689499	728.539371	171.460629
82.010244	8.725365	21.213203	-16.699305	728.866803	171.133197
82.031458	8.708661	21.213203	-16.709112	729.194428	170.805572
82.052671	8.691947	21.213203	-16.718919	729.522245	170.477755
82.073884	8.675223	21.213203	-16.728725	729.850254	170.149746
82.095097	8.658489	21.213203	-16.738532	730.178456	169.821544
82.116310	8.641746	21.213203	-16.748339	730.506850	169.493150
82.137524	8.624992	21.213203	-16.758145	730.835436	169.164564
82.158737	8.608229	21.213203	-16.767952	731.164215	168.835785
82.179950	8.591457	21.213203	-16.777759	731.493186	168.506814
82.201163	8.574674	21.213203	-16.787565	731.822349	168.177651
82.222377	8.557881	21.213203	-16.797372	732.151705	167.848295
82.243590	8.541079	21.213203	-16.807179	732.481253	167.518747
82.264803	8.524267	21.213203	-16.816985	732.810993	167.189007
82.286016	8.507445	21.213203	-16.826792	733.140926	166.859074
82.307229	8.490613	21.213203	-16.836599	733.471051	166.528949
82.328443	8.473772	21.213203	-16.846405	733.801369	166.198631
82.349656	8.456921	21.213203	-16.856212	734.131878	165.868122
82.370869	8.440060	21.213203	-16.866019	734.462581	165.537419
82.392082	8.423189	21.213203	-16.875825	734.793475	165.206525
82.413295	8.406308	21.213203	-16.885632	735.124562	164.875438
82.434509	8.389417	21.213203	-16.895438	735.455841	164.544159
82.455722	8.372517	21.213203	-16.905245	735.787312	164.212688
82.476935	8.355607	21.213203	-16.915052	736.118976	163.881024
82.498148	8.338687	21.213203	-16.924858	736.450832	163.549168
82.519361	8.321757	21.213203	-16.934665	736.782881	163.217119
82.540575	8.304818	21.213203	-16.944472	737.115122	162.884878
82.561788	8.287868	21.213203	-16.954278	737.447555	162.552445
82.583001	8.270909	21.213203	-16.964085	737.780180	162.219820
82.604214	8.253940	21.213203	-16.973892	738.112998	161.887002
82.625427	8.236961	21.213203	-16.983698	738.446008	161.553992
82.646641	8.219973	21.213203	-16.993505	738.779211	161.220789
82.667854	8.202974	21.213203	-17.003312	739.112606	160.887394
82.689067	8.185966	21.213203	-17.013118	739.446193	160.553807
82.710280	8.168948	21.213203	-17.022925	739.779973	160.220027
82.731493	8.151920	21.213203	-17.032732	740.113945	159.886055
82.752707	8.134883	21.213203	-17.042538	740.448109	159.551891
82.773920	8.117835	21.213203	-17.052345	740.782465	159.217535
82.795133	8.100778	21.213203	-17.062152	741.117014	158.882986
82.816346	8.083711	21.213203	-17.071958	741.451756	158.548244
82.837559	8.066634	21.213203	-17.081765	741.786689	158.213311
82.858773	8.049547	21.213203	-17.091571	742.121815	157.878185
82.879986	8.032451	21.213203	-17.101378	742.457133	157.542867
82.901199	8.015344	21.213203	-17.111185	742.792644	157.207356
82.922412	7.998228	21.213203	-17.120991	743.128347	156.871653
82.943625	7.981103	21.213203	-17.130798	743.464242	156.535758
82.964839	7.963967	21.213203	-17.140605	743.800330	156.199670
82.986052	7.946821	21.213203	-17.150411	744.136610	155.863390
83.007265	7.929666	21.213203	-17.160218	744.473082	155.526918
83.028478	7.912501	21.213203	-17.170025	744.809747	155.190253
83.049691	7.895326	21.213203	-17.179831	745.146604	154.853396
83.070905	7.878141	21.213203	-17.189638	745.483653	154.516347
83.092118	7.860947	21.213203	-17.199445	745.820895	154.179105
83.113331	7.843742	21.213203	-17.209251	746.158329	153.841671
83.134544	7.826528	21.213203	-17.219058	746.495955	153.504045
83.155757	7.809304	21.213203	-17.228865	746.833774	153.166226
83.176971	7.792070	21.213203	-17.238671	747.171785	152.828215
83.198184	7.774827	21.213203	-17.248478	747.509989	152.490011
83.219397	7.757573	21.213203	-17.258285	747.848384	152.151616
83.240610	7.740310	21.213203	-17.268091	748.186972	151.813028
83.261823	7.723037	21.213203	-17.277898	748.525753	151.474247
83.283037	7.705754	21.213203	-17.287704	748.864726	151.135274
83.304250	7.688462	21.213203	-17.297511	749.203891	150.796109
83.325463	7.671159	21.213203	-17.307318	749.543248	150.456752
83.346676	7.653847	21.213203	-17.317124	749.882798	150.117202
83.367890	7.636525	21.213203	-17.326931	750.222540	149.777460
83.389103	7.619193	21.213203	-17.336738	750.562475	149.437525
83.410316	7.601852	21.213203	-17.346544	750.902601	149.097399
83.431529	7.584500	21.213203	-17.356351	751.242921	148.757079
83.452742	7.567139	21.213203	-17.366158	751.583432	148.416568
83.473956	7.549768	21.213203	-17.375964	751.924136	148.075864
83.495169	7.532387	21.213203	-17.385771	752.265032	147.734968
83.516382	7.514996	21.213203	-17.395578	752.606121	147.393879
83.537595	7.497596	21.213203	-17.405384	752.947401	147.052599
83.558808	7.480186	21.213203	-17.415191	753.288875	146.711125
83.580022	7.462766	21.213203	-17.424998	753.630540	146.369460
83.601235	7.445336	21.213203	-17.434804	753.972398	146.027602
83.622448	7.427896	21.213203	-17.444611	754.314448	145.685552
83.643661	7.410446	21.213203	-17.454418	754.656691	145.343309
83.664874	7.392987	21.213203	-17.464224	754.999126	145.000874
83.686088	7.375518	21.213203	-17.474031	755.341753	144.658247
83.707301	7.358039	21.213203	-17.483837	755.684572	144.315428
83.728514	7.340550	21.213203	-17.493644	756.027584	143.972416
83.749727	7.323052	21.213203	-17.503451	756.370789	143.629211
83.770940	7.305543	21.213203	-17.513257	756.714185	143.285815
83.792154	7.288025	21.213203	-17.523064	757.057774	142.942226
83.813367	7.270497	21.213203	-17.532871	757.401555	142.598445
83.834580	7.252960	21.213203	-17.542677	757.745529	142.254471
83.855793	7.235412	21.213203	-17.552484	758.089695	141.910305
83.877006	7.217855	21.213203	-17.562291	758.434053	141.565947
83.898220	7.200287	21.213203	-17.572097	758.778604	141.221396
83.919433	7.182710	21.213203	-17.581904	759.123347	140.876653
83.940646	7.165124	21.213203	-17.591711	759.468282	140.531718
83.961859	7.147527	21.213203	-17.601517	759.813410	140.186590
83.983072	7.129921	21.213203	-17.611324	760.158730	139.841270
84.004286	7.112304	21.213203	-17.621131	760.504242	139.495758
84.025499	7.094678	21.213203	-17.630937	760.849947	139.150053
84.046712	7.077042	21.213203	-17.640744	761.195844	138.804156
84.067925	7.059397	21.213203	-17.650551	761.541933	138.458067
84.089138	7.041741	21.213203	-17.660357	761.888215	138.111785
84.110352	7.024076	21.213203	-17.670164	762.234689	137.765311
84.131565	7.006401	21.213203	-17.679970	762.581356	137.418644
84.152778	6.988716	21.213203	-17.689777	762.928214	137.071786
84.173991	6.971021	21.213203	-17.699584	763.275265	136.724735
84.195204	6.953317	21.213203	-17.709390	763.622509	136.377491
84.216418	6.935603	21.213203	-17.719197	763.969945	136.030055
84.237631	6.917879	21.213203	-17.729004	764.317573	135.682427
84.258844	6.900145	21.213203	-17.738810	764.665393	135.334607
84.280057	6.882401	21.213203	-17.748617	765.013406	134.986594
84.301270	6.864647	21.213203	-17.758424	765.361611	134.638389
84.322484	6.846884	21.213203	-17.768230	765.710009	134.289991
84.343697	6.829111	21.213203	-17.778037	766.058598	133.941402
84.364910	6.811328	21.213203	-17.787844	766.407380	133.592620
84.386123	6.793535	21.213203	-17.797650	766.756355	133.243645
84.407336	6.775733	21.213203	-17.807457	767.105522	132.894478
84.428550	6.757920	21.213203	-17.817264	767.454881	132.545119
84.449763	6.740098	21.213203	-17.827070	767.804432	132.195568
84.470976	6.722266	21.213203	-17.836877	768.154176	131.845824
84.492189	6.704424	21.213203	-17.846684	768.504112	131.495888
84.513402	6.686573	21.213203	-17.856490	768.854241	131.145759
84.534616	6.668711	21.213203	-17.866297	769.204562	130.795438
84.555829	6.650840	21.213203	-17.876103	769.555075	130.444925
84.577042	6.632959	21.213203	-17.885910	769.905781	130.094219
84.598255	6.615068	21.213203	-17.895717	770.256679	129.743321
84.619469	6.597168	21.213203	-17.905523	770.607769	129.392231
